32766,5327,1715,77,66
32766,5354,1699,77,57
32766,5332,1715,81,43
32766,5347,1727,128,40
32766,5352,1749,86,53
32766,5359,1717,59,52
32766,5380,1723,82,76
32766,5393,1719,80,101
32766,5395,1735,63,73
32766,5399,1715,60,73
32766,5398,1736,93,58
32766,5392,1733,99,62
32766,5405,1706,83,75
32766,5385,1726,65,93
32766,5373,1716,92,60
32766,5364,1732,93,56
32766,5357,1716,95,52
32766,5366,1721,63,76
32766,5328,1751,104,104
32766,5344,1710,79,85
32766,5353,1713,64,56
32766,5354,1723,75,90
32766,5351,1703,72,67
32766,5341,1713,75,63
32766,5336,1730,50,88
32766,5356,1722,61,51
32766,5357,1714,76,77
32766,5362,1737,88,72
32766,5378,1703,82,82
32766,5387,1735,86,55
32766,5396,1721,59,121
32766,5411,1732,106,53
32766,5420,1733,115,66
32766,5418,1745,43,102
32766,5411,1744,85,65
32766,5416,1737,75,60
32766,5432,1719,81,85
32766,5424,1712,65,72
32766,5430,1720,86,81
32766,5423,1733,66,82
32766,5413,1719,72,64
32766,5407,1711,82,75
32766,5404,1729,74,85
32766,5414,1725,93,57
32766,5397,1721,137,60
32766,5403,1712,80,67
32766,5368,1737,78,82
32766,5391,1718,91,75
32766,5401,1735,90,71
32766,5387,1726,103,55
32766,5391,1704,68,71
32766,5389,1718,72,71
32766,5370,1717,85,61
32766,5368,1732,68,60
32766,5357,1714,62,79
32766,5361,1727,86,59
32766,5369,1729,88,79
32766,5348,1713,72,91
32766,5350,1719,73,46
32766,5337,1696,72,101
32766,5349,1714,62,71
32766,5326,1730,93,53
32766,5325,1693,77,66
32766,5312,1692,40,34
32766,5302,1702,77,62
32766,5306,1705,94,85
32766,5324,1704,87,55
32766,5305,1703,85,69
32766,5302,1712,78,60
32766,5296,1715,61,92
32766,5310,1713,86,66
32766,5295,1713,69,60
32766,5320,1684,101,63
32766,5316,1714,78,79
32766,5287,1706,92,82
32766,5330,1722,31,96
32766,5318,1712,92,44
32766,5321,1711,91,85
32766,5348,1697,66,103
32766,5327,1711,67,53
32766,5310,1709,63,99
32766,5345,1716,82,68
32766,5343,1713,76,80
32766,5326,1710,73,58
32766,5332,1726,71,79
