7360,2474,2194,1860,1751,
7345,2466,2206,1852,1746,
7361,2460,2195,1857,1756,
7348,2471,2196,1858,1750,
7350,2464,2192,1853,1756,
7351,2472,2187,1847,1755,
7343,2468,2197,1866,1742,
7353,2467,2185,1838,1757,
7358,2468,2189,1852,1749,
7362,2457,2201,1850,1747,
7343,2462,2190,1852,1759,
7347,2481,2204,1840,1738,
7365,2469,2195,1857,1745,
7361,2472,2200,1852,1730,
7344,2465,2193,1856,1732,
7360,2477,2197,1858,1747,
7351,2469,2200,1848,1756,
7351,2463,2200,1865,1743,
7351,2474,2208,1849,1745,
7364,2470,2208,1855,1747,
7354,2472,2194,1859,1757,
7348,2464,2196,1850,1752,
7367,2474,2195,1850,1756,
7348,2470,2191,1838,1742,
7346,2464,2194,1869,1767,
7370,2460,2208,1869,1752,
7333,2465,2197,1853,1751,
7363,2468,2197,1851,1742,
7360,2464,2196,1863,1754,
7339,2460,2200,1853,1756,
7355,2465,2194,1848,1753,
7359,2462,2192,1856,1749,
7341,2469,2197,1850,1754,
7350,2466,2198,1857,1749,
7359,2463,2193,1860,1741,
7357,2482,2192,1850,1743,
7354,2468,2191,1855,1751,
7357,2469,2190,1850,1744,
7349,2462,2195,1850,1752,
7361,2460,2206,1860,1753,
7340,2457,2179,1842,1746,
7358,2465,2188,1851,1754,
7359,2460,2198,1852,1751,
7364,2476,2203,1837,1758,
7363,2474,2184,1843,1754,
7352,2471,2194,1862,1746,
7345,2466,2191,1854,1749,
7360,2463,2198,1858,1741,
7363,2471,2196,1859,1753,
7346,2467,2196,1852,1744,
7348,2460,2196,1855,1754,
7351,2458,2190,1858,1743,
7358,2451,2208,1847,1747,
7358,2473,2193,1847,1749,
7358,2480,2197,1862,1764,
7356,2468,2209,1848,1748,
7350,2467,2198,1844,1751,
7357,2464,2204,1849,1752,
7357,2460,2201,1865,1747,
7362,2459,2185,1844,1739,
7362,2459,2194,1846,1759,
7346,2463,2189,1851,1750,
7350,2462,2202,1858,1754,
7349,2469,2208,1859,1750,
7347,2464,2194,1851,1750,
7378,2458,2209,1857,1753,
7343,2468,2205,1853,1754,
7356,2451,2199,1845,1761,
7361,2465,2204,1853,1747,
7354,2463,2206,1853,1746,
7361,2483,2191,1832,1747,
7337,2477,2203,1856,1746,
7357,2464,2204,1853,1748,
7360,2469,2192,1857,1743,
7331,2470,2197,1855,1747,
7354,2462,2195,1848,1754,
7359,2462,2199,1852,1738,
7353,2474,2198,1850,1747,
7358,2460,2196,1852,1747,
7353,2465,2199,1856,1742,
7342,2464,2196,1841,1755,
7352,2459,2205,1854,1751,
7351,2469,2186,1844,1750,
7363,2476,2193,1853,1735,
7347,2468,2199,1848,1743,
7343,2471,2202,1868,1754,
7347,2464,2204,1850,1758,
7354,2469,2193,1855,1751,
