0,0,22311,419,32766,
0,0,22312,420,32766,
0,0,22301,421,32766,
0,0,22300,415,32766,
0,0,22301,420,32766,
0,0,22318,414,32766,
0,0,22338,437,32766,
0,0,22405,431,32766,
0,0,22445,437,32766,
0,0,22491,442,32766,
0,0,22540,433,32766,
0,0,22592,437,32766,
0,0,22628,433,32766,
0,0,22657,418,32766,
0,0,22719,416,32766,
0,0,22714,412,32766,
0,0,22692,416,32766,
0,0,22623,401,32766,
0,0,22542,389,32766,
0,0,22442,377,32766,
0,0,22349,377,32766,
0,0,22256,378,32766,
0,0,22186,370,32766,
0,0,22104,363,32766,
0,0,22033,371,32766,
0,0,21904,345,32766,
0,0,21768,339,32766,
0,0,21665,349,32766,
0,0,21517,326,32766,
0,0,21372,334,32766,
0,0,21257,339,32766,
0,0,21137,342,32766,
0,0,20966,335,32766,
0,0,20820,327,32766,
0,0,20113,356,32766,
0,0,19795,325,32766,
0,0,19448,340,32766,
0,0,19172,287,32766,
0,0,19196,301,32766,
0,0,19238,294,32766,
0,0,19234,289,32766,
0,0,19337,285,32766,
0,0,19336,287,32766,
0,0,19344,281,32766,
0,0,19325,269,32766,
0,0,19311,293,32766,
0,0,19298,298,32766,
0,0,19345,297,32766,
0,0,19380,319,32766,
0,0,19391,314,32766,
0,0,19433,316,32766,
0,0,19475,299,32766,
0,0,19521,314,32766,
0,0,19569,307,32766,
0,0,19601,316,32766,
0,0,19669,328,32766,
0,0,19707,338,32766,
0,0,19741,334,32766,
0,0,19769,336,32766,
0,0,19800,333,32766,
0,0,19806,314,32766,
0,0,19838,332,32766,
0,0,19900,328,32766,
0,0,19961,321,32766,
0,0,20030,319,32766,
0,0,20102,304,32766,
0,0,20146,320,32766,
0,0,20200,310,32766,
0,0,20217,301,32766,
0,0,20244,311,32766,
0,0,20243,301,32766,
0,0,20254,310,32766,
0,0,20262,314,32766,
0,0,20263,314,32766,
0,0,20265,316,32766,
0,0,20261,314,32766,
0,0,20267,324,32766,
0,0,20257,320,32766,
0,0,20218,312,32766,
0,0,20175,324,32766,
0,0,20122,305,32766,
0,0,20058,304,32766,
0,0,20025,306,32766,
0,0,19995,304,32766,
0,0,19981,281,32766,
0,0,19976,283,32766,
0,0,19942,281,32766,
0,0,19917,288,32766,
0,0,19892,285,32766,
0,0,19894,286,32766,
0,0,19849,289,32766,
0,0,19863,293,32766,
0,0,19846,278,32766,
0,0,19838,270,32766,
0,0,19826,271,32766,
0,0,19823,294,32766,
0,0,19779,273,32766,
0,0,19742,276,32766,
0,0,19732,267,32766,
0,0,19690,275,32766,
0,0,19672,273,32766,
0,0,19644,272,32766,
0,0,19608,264,32766,
0,0,19570,267,32766,
0,0,19521,269,32766,
0,0,19462,291,32766,
0,0,19380,270,32766,
0,0,19271,263,32766,
0,0,19157,265,32766,
0,0,19025,285,32766,
0,0,18889,253,32766,
0,0,18698,256,32766,
0,0,18717,249,32766,
0,0,18643,243,32766,
0,0,18575,234,32766,
0,0,18641,245,32766,
0,0,18658,235,32766,
0,0,18738,215,32766,
0,0,18759,221,32766,
0,0,18863,219,32766,
0,0,18930,221,32766,
0,0,19019,222,32766,
0,0,19054,236,32766,
0,0,19121,222,32766,
0,0,19176,249,32766,
0,0,19203,235,32766,
0,0,19222,233,32766,
0,0,19222,247,32766,
0,0,19235,247,32766,
0,0,19236,253,32766,
0,0,19263,248,32766,
0,0,19247,271,32766,
0,0,19267,268,32766,
0,0,19238,264,32766,
0,0,19242,272,32766,
0,0,19224,270,32766,
0,0,19207,291,32766,
0,0,19205,281,32766,
0,0,19205,277,32766,
0,0,19212,286,32766,
0,0,19204,279,32766,
0,0,19206,281,32766,
0,0,19209,301,32766,
0,0,19250,300,32766,
0,0,19240,291,32766,
0,0,19248,297,32766,
0,0,19260,306,32766,
0,0,19277,299,32766,
0,0,19299,304,32766,
0,0,19303,302,32766,
0,0,19328,287,32766,
0,0,19365,331,32766,
0,0,19374,311,32766,
0,0,19398,302,32766,
0,0,19440,304,32766,
0,0,19474,297,32766,
0,0,19479,294,32766,
0,0,19513,300,32766,
0,0,19538,298,32766,
0,0,19570,288,32766,
0,0,19585,297,32766,
0,0,19602,278,32766,
0,0,19608,281,32766,
0,0,19613,268,32766,
0,0,19639,261,32766,
0,0,19627,283,32766,
0,0,19639,276,32766,
0,0,19642,273,32766,
0,0,19643,277,32766,
0,0,19653,271,32766,
0,0,19637,259,32766,
0,0,19643,265,32766,
