11552,3253,2850,2183,1979,
11554,3251,2849,2178,1984,
11562,3252,2843,2181,1979,
11554,3248,2842,2171,1978,
11551,3265,2856,2178,1984,
11551,3253,2856,2181,1985,
11563,3261,2848,2178,1984,
11570,3247,2839,2185,1988,
11581,3265,2844,2193,1974,
11545,3250,2842,2178,1983,
11554,3258,2840,2172,1991,
11553,3261,2847,2184,1994,
11550,3257,2850,2174,1993,
11566,3253,2833,2175,2004,
11555,3256,2844,2177,1982,
11550,3248,2853,2180,1971,
11555,3257,2845,2194,1980,
11552,3269,2847,2178,1976,
11561,3264,2852,2178,1993,
11550,3257,2841,2177,1990,
11564,3254,2831,2179,1988,
11566,3245,2843,2177,1988,
11549,3258,2835,2186,1984,
11564,3236,2848,2183,1993,
11566,3252,2839,2184,1988,
11567,3252,2834,2179,1976,
11556,3246,2842,2182,1993,
11553,3258,2838,2178,1985,
11551,3257,2841,2181,1987,
11555,3258,2836,2184,1975,
11554,3256,2862,2184,1983,
11551,3252,2850,2180,1994,
11552,3248,2861,2171,1987,
11563,3262,2830,2167,2000,
11566,3266,2835,2169,1989,
11540,3257,2852,2169,1986,
11545,3258,2837,2180,1987,
11562,3250,2852,2176,1982,
11560,3247,2845,2175,1997,
11560,3262,2840,2183,1973,
11551,3256,2848,2182,1987,
11560,3253,2844,2183,1997,
11554,3251,2846,2188,1983,
11558,3258,2855,2180,1989,
11561,3260,2842,2183,1987,
11565,3258,2842,2186,1983,
11568,3246,2850,2183,1983,
11535,3255,2839,2171,1989,
11559,3255,2845,2172,1984,
11551,3249,2839,2175,2001,
11559,3244,2840,2183,1986,
11554,3245,2845,2182,1983,
11573,3251,2852,2186,1977,
11570,3261,2839,2167,1994,
11557,3253,2839,2180,1986,
11564,3257,2857,2179,1983,
11563,3258,2847,2182,1989,
11554,3266,2845,2177,1994,
11554,3247,2850,2187,1980,
11561,3256,2833,2170,1983,
11551,3248,2838,2190,1994,
11557,3256,2841,2175,1978,
11567,3260,2839,2173,1982,
11557,3249,2856,2174,1975,
11564,3255,2839,2202,1974,
11550,3262,2849,2179,1983,
11556,3273,2838,2173,1980,
11559,3253,2842,2177,1980,
11562,3241,2848,2183,1988,
11567,3257,2835,2186,1984,
11555,3262,2847,2178,1986,
11561,3260,2849,2180,1996,
11557,3251,2847,2184,1985,
11546,3265,2846,2188,1978,
11555,3245,2834,2180,1997,
11566,3253,2851,2177,1992,
11559,3244,2850,2166,1994,
11558,3247,2828,2175,1978,
11555,3250,2852,2185,1982,
11566,3254,2859,2180,1982,
