PPG,HR,RR,HRV,SpO2
19290.1784,0,0,0,0
19291.0585,0,0,0,0
19291.773,0,0,0,0
19292.3085,0,0,0,0
19292.655,0,0,0,0
19292.8068,0,0,0,0
19292.7624,0,0,0,0
19292.5252,0,0,0,0
19292.103,0,0,0,0
19291.5085,0,0,0,0
19290.7586,0,0,0,0
19289.8742,0,0,0,0
19288.8796,0,0,0,0
19287.8019,0,0,0,0
19286.6699,0,0,0,0
19285.5139,0,0,0,0
19284.3638,0,0,0,0
19283.2491,0,0,0,0
19282.197,0,0,0,0
19281.2323,0,0,0,0
19280.3759,0,0,0,0
19279.6442,0,0,0,0
19279.0485,0,0,0,0
19278.5944,0,0,0,0
19278.2814,0,0,0,0
19278.1029,0,0,0,0
19278.0461,0,0,0,0
19278.0921,0,0,0,0
19278.2169,0,0,0,0
19278.3913,0,0,0,0
19278.5822,0,0,0,0
19278.7535,0,0,0,0
19278.8671,0,0,0,0
19278.8843,0,0,0,0
19278.7669,0,0,0,0
19278.4785,0,0,0,0
19277.9862,0,0,0,0
19277.2614,0,0,0,0
19276.2811,0,0,0,0
19275.0291,0,0,0,0
19273.497,0,0,0,0
19271.6845,0,0,0,0
19269.6001,0,0,0,0
19267.2615,0,0,0,0
19264.6954,0,0,0,0
19261.9374,0,0,0,0
19259.0312,0,0,0,0
19256.0282,0,0,0,0
19252.9862,0,0,0,0
19249.9687,0,0,0,0
19247.0426,0,0,0,0
19244.2777,0,0,0,0
19241.7443,0,0,0,0
19239.5119,0,0,0,0
19237.6472,0,0,0,0
19236.2126,0,0,0,0
19235.2645,0,0,0,0
19252.0891,0,0,0,0
19252.1969,0,0,0,0
19252.5075,0,0,0,0
19253.0049,0,0,0,0
19253.6689,0,0,0,0
19254.4762,0,0,0,0
19255.4009,0,0,0,0
19256.4159,0,0,0,0
19257.4932,0,0,0,0
19258.6056,0,0,0,0
19259.7269,0,0,0,0
19260.8334,0,0,0,0
19261.9044,0,0,0,0
19262.9228,0,0,0,0
19263.8759,0,0,0,0
19264.7553,0,0,0,0
19265.5576,0,0,0,0
19266.2839,0,0,0,0
19266.9399,0,0,0,0
19267.5356,0,0,0,0
19268.0845,0,0,0,0
19268.6032,0,0,0,0
19269.1105,0,0,0,0
19269.6265,0,0,0,0
19270.1718,0,0,0,0
19270.7665,0,0,0,0
19271.4293,0,0,0,0
19272.1767,0,0,0,0
19273.0221,0,0,0,0
19273.975,0,0,0,0
19275.041,0,0,0,0
19276.2206,0,0,0,0
19277.5098,0,0,0,0
19278.8996,0,0,0,0
19280.3762,0,0,0,0
19281.9215,0,0,0,0
19283.5136,0,0,0,0
19285.1271,0,0,0,0
19286.7345,0,0,0,0
19288.3066,0,0,0,0
19289.8135,0,0,0,0
19291.2259,0,0,0,0
19292.5158,0,0,0,0
19293.6574,0,0,0,0
19294.6285,0,0,0,0
19295.4105,0,0,0,0
19295.9896,0,0,0,0
19296.3574,0,0,0,0
19296.5107,0,0,0,0
19296.4521,0,0,0,0
19296.1896,0,0,0,0
19295.7367,0,0,0,0
19295.1116,0,0,0,0
19294.3371,0,0,0,0
19293.4392,0,0,0,0
19292.4469,0,0,0,0
19291.3905,0,0,0,0
19290.3014,0,0,0,0
19289.2105,0,0,0,0
19288.147,0,0,0,0
19287.1382,0,0,0,0
19286.2077,0,0,0,0
19285.3752,0,0,0,0
19284.6557,0,0,0,0
19284.0589,0,0,0,0
19283.5891,0,0,0,0
19283.2451,0,0,0,0
19283.0199,0,0,0,0
19282.9018,0,0,0,0
19282.8741,0,0,0,0
19282.9162,0,0,0,0
19283.0043,0,0,0,0
19283.1123,0,0,0,0
19283.2128,0,0,0,0
19283.2781,0,0,0,0
19283.2814,0,0,0,0
19283.1979,0,0,0,0
19283.0054,0,0,0,0
19282.6856,0,0,0,0
19282.2245,0,0,0,0
19281.6131,0,0,0,0
19280.8482,0,0,0,0
19279.9317,0,0,0,0
19278.8715,0,0,0,0
19277.6808,0,0,0,0
19276.3777,0,0,0,0
19274.985,0,0,0,0
19273.5288,0,0,0,0
19272.0382,0,0,0,0
19270.544,0,0,0,0
19269.0775,0,0,0,0
19267.6698,0,0,0,0
19266.3503,0,0,0,0
19265.1457,0,0,0,0
19264.0794,0,0,0,0
19263.1699,0,0,0,0
19262.431,0,0,0,0
19261.8706,0,0,0,0
19261.4906,0,0,0,0
19261.287,0,0,0,0
19261.1762,0,0,0,0
19261.2658,0,0,0,0
19261.4805,0,0,0,0
19261.8413,0,0,0,0
19262.367,0,0,0,0
19263.0728,0,0,0,0
19263.9698,0,0,0,0
19265.0644,0,0,0,0
19266.3576,0,0,0,0
19267.8449,0,0,0,0
19269.516,0,0,0,0
19271.3551,0,0,0,0
19273.3407,0,0,0,0
19275.4465,0,0,0,0
19277.6414,0,0,0,0
19279.8911,0,0,0,0
19282.1582,0,0,0,0
19284.4038,0,0,0,0
19286.5881,0,0,0,0
19288.6722,0,0,0,0
19290.6185,0,0,0,0
19292.3926,0,0,0,0
19293.9637,0,0,0,0
19295.3062,0,0,0,0
19296.3997,0,0,0,0
19297.2308,0,0,0,0
19297.7922,0,0,0,0
19298.0843,0,0,0,0
19298.1142,0,0,0,0
19297.8958,0,0,0,0
19297.4499,0,0,0,0
19296.8026,0,0,0,0
19295.9853,0,0,0,0
19295.0333,0,0,0,0
19293.9846,0,0,0,0
19292.879,0,0,0,0
19291.7562,0,0,0,0
19290.6552,0,0,0,0
19289.6125,0,0,0,0
19288.6611,0,0,0,0
19287.8292,0,0,0,0
19287.1393,0,0,0,0
19286.6076,0,0,0,0
19286.2433,0,0,0,0
19286.0481,0,0,0,0
19286.0163,0,0,0,0
19286.1352,0,0,0,0
19286.3849,0,0,0,0
19286.7395,0,0,0,0
19287.1678,0,0,0,0
19287.6343,0,0,0,0
19288.1004,0,0,0,0
19288.5259,0,0,0,0
19288.8703,0,0,0,0
19289.094,0,0,0,0
19289.1602,0,0,0,0
19289.0358,0,0,0,0
19288.693,0,0,0,0
19288.1099,0,0,0,0
19287.2717,0,0,0,0
19286.1715,0,0,0,0
19284.81,0,0,0,0
19283.1966,0,0,0,0
19281.3483,0,0,0,0
19279.2901,0,0,0,0
19277.0537,0,0,0,0
19274.6772,0,0,0,0
19272.2033,0,0,0,0
19269.6788,0,0,0,0
19267.1524,0,0,0,0
19264.6741,0,0,0,0
19262.2927,0,0,0,0
19260.0552,0,0,0,0
19258.0048,0,0,0,0
19256.1796,0,0,0,0
19254.6119,0,0,0,0
19253.3267,0,0,0,0
19252.3412,0,0,0,0
19251.6645,0,0,0,0
19251.297,0,0,0,0
19270.3511,0,0,0,0
19270.3974,0,0,0,0
19270.5421,0,0,0,0
19270.8217,0,0,0,0
19271.2683,0,0,0,0
19271.9075,0,0,0,0
19272.7581,0,0,0,0
19273.8306,0,0,0,0
19275.1273,0,0,0,0
19276.6413,0,0,0,0
19278.3572,0,0,0,0
19280.2511,0,0,0,0
19282.2915,0,0,0,0
19284.4401,0,0,0,0
19286.6532,0,0,0,0
19288.8828,0,0,0,0
19291.0785,0,0,0,0
19293.1892,0,0,0,0
19295.1645,0,0,0,0
19296.9567,0,0,0,0
19298.5224,0,0,0,0
19299.8238,0,0,0,0
19300.8305,0,0,0,0
19301.52,0,0,0,0
19301.879,0,0,0,0
19301.9035,0,0,0,0
19301.5995,0,0,0,0
19300.9822,0,0,0,0
19300.0762,0,0,0,0
19298.9142,0,0,0,0
19297.5362,0,0,0,0
19295.988,0,0,0,0
19294.3198,0,0,0,0
19292.5845,0,0,0,0
19290.8357,0,0,0,0
19289.1262,0,0,0,0
19287.5058,0,0,0,0
19286.02,0,0,0,0
19284.7082,0,0,0,0
19283.6022,0,0,0,0
19282.7255,0,0,0,0
19282.092,0,0,0,0
19281.7061,0,0,0,0
19281.5619,0,0,0,0
19281.6439,0,0,0,0
19281.9271,0,0,0,0
19282.3785,0,0,0,0
19282.9576,0,0,0,0
19283.6181,0,0,0,0
19284.3098,0,0,0,0
19284.9797,0,0,0,0
19285.5748,0,0,0,0
19286.0431,0,0,0,0
19286.3362,0,0,0,0
19286.4106,0,0,0,0
19286.2295,0,0,0,0
19285.7643,0,0,0,0
19284.9955,0,0,0,0
19283.9136,0,0,0,0
19282.5197,0,0,0,0
19280.8254,0,0,0,0
19278.8526,0,0,0,0
19276.6331,0,0,0,0
19274.2076,0,0,0,0
19271.6242,0,0,0,0
19268.9372,0,0,0,0
19266.2051,0,0,0,0
19263.4892,0,0,0,0
19260.8511,0,0,0,0
19258.3509,0,0,0,0
19256.0455,0,0,0,0
19253.9864,0,0,0,0
19252.2181,0,0,0,0
19250.7769,0,0,0,0
19249.6896,0,0,0,0
19248.9724,0,0,0,0
19264.0558,0,0,0,0
19264.2202,0,0,0,0
19264.6672,0,0,0,0
19265.4244,0,0,0,0
19266.5092,0,0,0,0
19267.9283,0,0,0,0
19269.6773,0,0,0,0
19271.7409,0,0,0,0
19274.0928,0,0,0,0
19276.6967,0,0,0,0
19279.5074,0,0,0,0
19282.472,0,0,0,0
19285.5317,0,0,0,0
19288.6235,0,0,0,0
19291.6822,0,0,0,0
19294.6426,0,0,0,0
19297.4413,0,0,0,0
19300.0192,0,0,0,0
19302.3226,0,0,0,0
19304.3055,0,0,0,0
19305.9309,0,0,0,0
19307.1716,0,0,0,0
19308.0113,0,0,0,0
19308.445,0,0,0,0
19308.4787,0,0,0,0
19308.1297,0,0,0,0
19307.425,0,0,0,0
19306.4012,0,0,0,0
19305.1023,0,0,0,0
19303.5788,0,0,0,0
19301.8854,0,0,0,0
19300.0794,0,0,0,0
19298.2185,0,0,0,0
19296.3587,0,0,0,0
19294.5528,0,0,0,0
19292.8483,0,0,0,0
19291.2857,0,0,0,0
19289.8974,0,0,0,0
19288.7067,0,0,0,0
19287.727,0,0,0,0
19286.9614,0,0,0,0
19286.4029,0,0,0,0
19286.0347,0,0,0,0
19285.831,0,0,0,0
19285.7581,0,0,0,0
19285.7758,0,0,0,0
19285.8388,0,0,0,0
19285.8988,0,0,0,0
19285.9063,0,0,0,0
19285.8121,0,0,0,0
19285.5701,0,0,0,0
19285.1382,0,0,0,0
19284.4807,0,0,0,0
19283.5694,0,0,0,0
19282.3847,0,0,0,0
19280.917,0,0,0,0
19279.1664,0,0,0,0
19277.1437,0,0,0,0
19274.8699,0,0,0,0
19272.3754,0,0,0,0
19269.6994,0,0,0,0
19266.8887,0,0,0,0
19263.9962,0,0,0,0
19261.079,0,0,0,0
19258.1967,0,0,0,0
19255.4097,0,0,0,0
19252.7767,0,0,0,0
19250.3534,0,0,0,0
19248.19,0,0,0,0
19246.3303,0,0,0,0
19244.8095,0,0,0,0
19243.6539,0,0,0,0
19242.8794,0,0,0,0
19242.4916,0,0,0,0
19234.2915,0,0,0,0
19234.5146,0,0,0,0
19235.1867,0,0,0,0
19236.2793,0,0,0,0
19237.7532,0,0,0,0
19239.5598,0,0,0,0
19241.6426,0,0,0,0
19243.9395,0,0,0,0
19246.3847,0,0,0,0
19248.9108,0,0,0,0
19251.4517,0,0,0,0
19253.9442,0,0,0,0
19256.3304,0,0,0,0
19258.5598,0,0,0,0
19260.591,0,0,0,0
19262.3929,0,0,0,0
19263.9456,0,0,0,0
19265.2416,0,0,0,0
19266.2851,0,0,0,0
19267.0923,0,0,0,0
19267.6905,0,0,0,0
19268.1169,0,0,0,0
19268.4171,0,0,0,0
19268.6435,0,0,0,0
19268.8526,0,0,0,0
19269.1036,0,0,0,0
19269.4552,0,0,0,0
19269.9637,0,0,0,0
19270.6806,0,0,0,0
19271.65,0,0,0,0
19272.9075,0,0,0,0
19274.4777,0,0,0,0
19276.3736,0,0,0,0
19278.5952,0,0,0,0
19281.1296,0,0,0,0
19283.9506,0,0,0,0
19287.0199,0,0,0,0
19290.2873,0,0,0,0
19293.6926,0,0,0,0
19297.1676,0,0,0,0
19300.6378,0,0,0,0
19304.0249,0,0,0,0
19307.2496,0,0,0,0
19310.2342,0,0,0,0
19312.9047,0,0,0,0
19315.1942,0,0,0,0
19317.0444,0,0,0,0
19318.4083,0,0,0,0
19319.2515,0,0,0,0
19319.5537,0,0,0,0
19319.3095,0,0,0,0
19318.5286,0,0,0,0
19317.2358,0,0,0,0
19315.4703,0,0,0,0
19313.2844,0,0,0,0
19310.7418,0,0,0,0
19307.9161,0,0,0,0
19304.8875,0,0,0,0
19301.7411,0,0,0,0
19298.5635,0,0,0,0
19295.4402,0,0,0,0
19292.4525,0,0,0,0
19289.6752,0,0,0,0
19287.1737,0,0,0,0
19285.0017,0,0,0,0
19283.2001,0,0,0,0
19281.7947,0,0,0,0
19280.796,0,0,0,0
19280.1986,0,0,0,0
19279.9813,0,0,0,0
19280.1082,0,0,0,0
19280.5295,0,0,0,0
19281.1835,0,0,0,0
19281.9991,0,0,0,0
19282.8977,0,0,0,0
19283.7962,0,0,0,0
19284.6102,0,0,0,0
19285.2569,0,0,0,0
19285.6579,0,0,0,0
19285.7422,0,0,0,0
19285.449,0,0,0,0
19284.7296,0,0,0,0
19283.5497,0,0,0,0
19281.8906,0,0,0,0
19279.7499,0,0,0,0
19277.1424,0,0,0,0
19274.0993,0,0,0,0
19270.6675,0,0,0,0
19266.9087,0,0,0,0
19262.8969,0,0,0,0
19258.7165,0,0,0,0
19254.4596,0,0,0,0
19250.2233,0,0,0,0
19246.1061,0,0,0,0
19242.2052,0,0,0,0
19238.6131,0,0,0,0
19235.415,0,0,0,0
19232.6857,0,0,0,0
19230.4872,0,0,0,0
19228.8673,0,0,0,0
19227.8575,0,0,0,0
19270.9652,0,0,0,0
19270.9708,0,0,0,0
19271.136,0,0,0,0
19271.5303,0,0,0,0
19272.2149,0,0,0,0
19273.2401,0,0,0,0
19274.6436,0,0,0,0
19276.4485,0,0,0,0
19278.6624,0,0,0,0
19281.2765,0,0,0,0
19284.2663,0,0,0,0
19287.5912,0,0,0,0
19291.1965,0,0,0,0
19295.0149,0,0,0,0
19298.9684,0,0,0,0
19302.971,0,0,0,0
19306.9317,0,0,0,0
19310.7573,0,0,0,0
19314.3557,0,0,0,0
19317.6391,0,0,0,0
19320.5268,0,0,0,0
19322.9481,0,0,0,0
19324.8448,0,0,0,0
19326.1729,0,0,0,0
19326.9045,0,0,0,0
19327.0285,0,0,0,0
19326.551,0,0,0,0
19325.4952,0,0,0,0
19323.9003,0,0,0,0
19321.8205,0,0,0,0
19319.3227,0,0,0,0
19316.4843,0,0,0,0
19313.3905,0,0,0,0
19310.1312,0,0,0,0
19306.7978,0,0,0,0
19303.48,0,0,0,0
19300.2627,0,0,0,0
19297.223,0,0,0,0
19294.4273,0,0,0,0
19291.9292,0,0,0,0
19289.7677,0,0,0,0
19287.9656,0,0,0,0
19286.5289,0,0,0,0
19285.4469,0,0,0,0
19284.6925,0,0,0,0
19284.2233,0,0,0,0
19283.9835,0,0,0,0
19283.9059,0,0,0,0
19283.9145,0,0,0,0
19283.9278,0,0,0,0
19283.8618,0,0,0,0
19283.6332,0,0,0,0
19283.163,0,0,0,0
19282.3796,0,0,0,0
19281.2218,0,0,0,0
19279.6415,0,0,0,0
19277.6055,0,0,0,0
19275.0978,0,0,0,0
19272.1201,0,0,0,0
19268.6926,0,0,0,0
19264.8534,0,0,0,0
19260.658,0,0,0,0
19256.1773,0,0,0,0
19251.4962,0,0,0,0
19246.7103,0,0,0,0
19241.9231,0,0,0,0
19237.2428,0,0,0,0
19232.7786,0,0,0,0
19228.637,0,0,0,0
19224.9185,0,0,0,0
19221.7138,0,0,0,0
19219.101,0,0,0,0
19217.1429,0,0,0,0
19215.8845,0,0,0,0
19215.352,0,0,0,0
19215.5513,0,0,0,0
19216.4681,0,0,0,0
19218.0682,0,0,0,0
19220.2987,0,0,0,0
19223.09,0,0,0,0
19226.3578,0,0,0,0
19230.0065,0,0,0,0
19233.9321,0,0,0,0
19238.0261,0,0,0,0
19242.1792,0,0,0,0
19246.2852,0,0,0,0
19250.2445,0,0,0,0
19253.9679,0,0,0,0
19257.3794,0,0,0,0
19260.4192,0,0,0,0
19263.0455,0,0,0,0
19265.2357,0,0,0,0
19266.9876,0,0,0,0
19268.3192,0,0,0,0
19269.2675,0,0,0,0
19269.8875,0,0,0,0
19270.2496,0,0,0,0
19270.4373,0,0,0,0
19270.5432,0,0,0,0
19270.6661,0,0,0,0
19270.9065,0,0,0,0
19271.3626,0,0,0,0
19272.1267,0,0,0,0
19273.2807,0,0,0,0
19274.8931,0,0,0,0
19277.0157,0,0,0,0
19279.681,0,0,0,0
19282.9008,0,0,0,0
19286.6642,0,0,0,0
19290.9383,0,0,0,0
19295.6681,0,0,0,0
19300.7779,0,0,0,0
19306.1734,0,0,0,0
19311.7446,0,0,0,0
19317.3689,0,0,0,0
19322.9154,0,0,0,0
19328.2488,0,0,0,0
19333.2342,0,0,0,0
19337.7414,0,0,0,0
19341.6495,0,0,0,0
19344.8511,0,0,0,0
19347.256,0,0,0,0
19348.7948,0,0,0,0
19349.4211,0,0,0,0
19349.1133,0,0,0,0
19347.8761,0,0,0,0
19345.74,0,0,0,0
19342.7609,0,0,0,0
19339.0182,0,0,0,0
19334.6124,0,0,0,0
19329.6618,0,0,0,0
19324.2985,0,0,0,0
19318.6642,0,0,0,0
19312.9052,0,0,0,0
19307.1675,0,0,0,0
19301.592,0,0,0,0
19296.309,0,0,0,0
19291.4346,0,0,0,0
19287.0659,0,0,0,0
19283.278,0,0,0,0
19280.1215,0,0,0,0
19277.6201,0,0,0,0
19275.7707,0,0,0,0
19274.5429,0,0,0,0
19273.8804,0,0,0,0
19273.7032,0,0,0,0
19273.9105,0,0,0,0
19274.3844,0,0,0,0
19274.9946,0,0,0,0
19275.6033,0,0,0,0
19276.0704,0,0,0,0
19276.2593,0,0,0,0
19276.0418,0,0,0,0
19275.3039,0,0,0,0
19273.9503,0,0,0,0
19271.9085,0,0,0,0
19269.1323,0,0,0,0
19265.6044,0,0,0,0
19261.3377,0,0,0,0
19256.3761,0,0,0,0
19250.7933,0,0,0,0
19244.6917,0,0,0,0
19238.1989,0,0,0,0
19231.4645,0,0,0,0
19224.6551,0,0,0,0
19217.9491,0,0,0,0
19211.5306,0,0,0,0
19205.5838,0,0,0,0
19200.2858,0,0,0,0
19195.8014,0,0,0,0
19192.2763,0,0,0,0
19189.8323,0,0,0,0
19188.5626,0,0,0,0
19225.1713,0,0,0,0
