32766,18317,5968,212,164,
32766,18323,5969,238,138,
32766,18312,6009,244,143,
32766,18323,5956,189,151,
32766,18342,5954,233,139,
32766,18351,5980,234,165,
32766,18378,5974,219,166,
32766,18354,5954,223,173,
32766,18350,5965,229,158,
32766,18374,5985,247,162,
32766,18417,5955,228,137,
32766,18398,5972,228,170,
32766,18390,5977,254,182,
32766,18433,5969,237,151,
32766,18380,5942,229,186,
32766,18396,5965,209,178,
32766,18396,5965,238,167,
32766,18423,5928,199,204,
32766,18378,5973,244,123,
32766,18394,5962,209,140,
32766,18356,5959,233,177,
32766,18363,5942,226,146,
32766,18353,5952,247,142,
32766,18349,5962,232,155,
32766,18354,5967,244,165,
32766,18349,5944,238,156,
32766,18357,5955,227,150,
32766,18334,5979,206,151,
32766,18353,5916,251,180,
32766,18351,5961,191,146,
32766,18359,5934,211,184,
32766,18358,5953,214,160,
32766,18352,5978,214,171,
32766,18374,5942,218,165,
32766,18366,5930,217,134,
32766,18366,5963,222,144,
32766,18375,5961,239,156,
32766,18376,5960,241,174,
32766,18372,5956,245,143,
32766,18371,5935,228,165,
32766,18359,5953,240,141,
32766,18355,5953,229,151,
32766,18347,5953,230,166,
32766,18342,5972,218,129,
32766,18337,5964,274,129,
32766,18361,5922,197,163,
32766,18345,5964,215,140,
32766,18345,5943,206,142,
32766,18368,5931,224,159,
32766,18323,5951,248,121,
32766,18308,5942,217,167,
32766,18279,5932,235,155,
32766,18257,5937,237,178,
32766,18231,5913,221,150,
32766,18203,5934,211,139,
32766,18195,5925,235,153,
32766,18164,5930,226,144,
32766,18144,5916,268,161,
32766,18160,5922,235,159,
32766,18141,5901,225,183,
32766,18135,5919,182,165,
32766,18126,5925,234,151,
32766,18180,5927,264,194,
32766,18161,5927,261,206,
32766,18139,5978,226,218,
32766,18196,5916,249,153,
32766,18187,5924,232,152,
32766,18172,5918,255,153,
32766,18167,5929,234,180,
32766,18141,5908,222,171,
32766,18104,5923,230,157,
32766,18063,5899,224,153,
32766,18017,5913,230,154,
32766,18014,5885,223,164,
32766,17971,5888,208,189,
32766,17969,5878,239,194,
32766,17926,5881,218,131,
32766,17903,5902,238,176,
32766,17900,5862,214,205,
32766,17891,5888,264,136,
32766,17886,5872,217,187,
32766,17865,5896,242,184,
32766,17872,5872,231,155,
32766,17877,5876,209,156,
32766,17863,5875,229,178,
32766,17888,5889,225,146,
32766,17908,5874,238,150,
32766,17914,5878,200,142,
32766,17942,5876,248,158,
32766,18005,5869,225,161,
32766,18025,5869,246,121,
32766,18021,5913,208,198,
32766,18034,5899,230,145,
32766,18082,5891,225,164,
32766,18110,5897,208,182,
