PPG,HR,RR,HRV,SpO2
18367.2287,0,0,0,0
18366.6075,0,0,0,0
18366.1937,0,0,0,0
18365.9883,0,0,0,0
18365.9859,0,0,0,0
18366.1746,0,0,0,0
18366.5366,0,0,0,0
18367.0494,0,0,0,0
18367.6861,0,0,0,0
18368.4166,0,0,0,0
18369.2087,0,0,0,0
18370.029,0,0,0,0
18370.8442,0,0,0,0
18371.6219,0,0,0,0
18372.3318,0,0,0,0
18372.9463,0,0,0,0
18373.4416,0,0,0,0
18373.7977,0,0,0,0
18373.9993,0,0,0,0
18374.0361,0,0,0,0
18373.9022,0,0,0,0
18373.5968,0,0,0,0
18373.123,0,0,0,0
18372.4883,0,0,0,0
18371.7033,0,0,0,0
18370.7812,0,0,0,0
18369.7374,0,0,0,0
18368.5881,0,0,0,0
18367.35,0,0,0,0
18366.0394,0,0,0,0
18364.6712,0,0,0,0
18363.2588,0,0,0,0
18361.813,0,0,0,0
18360.3423,0,0,0,0
18358.8522,0,0,0,0
18357.3453,0,0,0,0
18355.8215,0,0,0,0
18354.2783,0,0,0,0
18352.7112,0,0,0,0
18351.1144,0,0,0,0
18349.4814,0,0,0,0
18347.806,0,0,0,0
18346.0831,0,0,0,0
18344.3094,0,0,0,0
18342.4848,0,0,0,0
18340.6126,0,0,0,0
18338.7008,0,0,0,0
18336.7623,0,0,0,0
18334.8159,0,0,0,0
18332.8857,0,0,0,0
18331.0022,0,0,0,0
18329.2014,0,0,0,0
18327.5244,0,0,0,0
18326.0174,0,0,0,0
18324.73,0,0,0,0
18323.7145,0,0,0,0
18323.0249,0,0,0,0
18342.684,0,0,0,0
18342.6874,0,0,0,0
18343.2663,0,0,0,0
18344.3999,0,0,0,0
18346.0534,0,0,0,0
18348.1791,0,0,0,0
18350.718,0,0,0,0
18353.6018,0,0,0,0
18356.7548,0,0,0,0
18360.0962,0,0,0,0
18363.542,0,0,0,0
18367.0079,0,0,0,0
18370.411,0,0,0,0
18373.672,0,0,0,0
18376.7174,0,0,0,0
18379.4812,0,0,0,0
18381.9061,0,0,0,0
18383.9451,0,0,0,0
18385.5621,0,0,0,0
18386.7327,0,0,0,0
18387.4441,0,0,0,0
18387.6956,0,0,0,0
18387.4975,0,0,0,0
18386.8707,0,0,0,0
18385.846,0,0,0,0
18384.4623,0,0,0,0
18382.7658,0,0,0,0
18380.8078,0,0,0,0
18378.644,0,0,0,0
18376.332,0,0,0,0
18373.93,0,0,0,0
18371.4954,0,0,0,0
18369.0829,0,0,0,0
18366.7435,0,0,0,0
18364.5233,0,0,0,0
18362.4626,0,0,0,0
18360.5948,0,0,0,0
18358.9465,0,0,0,0
18357.537,0,0,0,0
18356.3782,0,0,0,0
18355.4751,0,0,0,0
18354.826,0,0,0,0
18354.4232,0,0,0,0
18354.254,0,0,0,0
18354.3012,0,0,0,0
18354.5445,0,0,0,0
18354.9612,0,0,0,0
18355.5273,0,0,0,0
18356.2185,0,0,0,0
18357.011,0,0,0,0
18357.8825,0,0,0,0
18358.8127,0,0,0,0
18359.7837,0,0,0,0
18360.7806,0,0,0,0
18361.7913,0,0,0,0
18362.8069,0,0,0,0
18363.821,0,0,0,0
18364.83,0,0,0,0
18365.832,0,0,0,0
18366.8264,0,0,0,0
18367.8134,0,0,0,0
18368.7932,0,0,0,0
18369.7652,0,0,0,0
18370.7274,0,0,0,0
18371.6757,0,0,0,0
18372.6034,0,0,0,0
18373.501,0,0,0,0
18374.3554,0,0,0,0
18375.1505,0,0,0,0
18375.8668,0,0,0,0
18376.4821,0,0,0,0
18376.9717,0,0,0,0
18377.3092,0,0,0,0
18377.4673,0,0,0,0
18377.419,0,0,0,0
18377.1382,0,0,0,0
18376.6014,0,0,0,0
18375.7887,0,0,0,0
18374.6846,0,0,0,0
18373.2797,0,0,0,0
18371.5715,0,0,0,0
18369.5649,0,0,0,0
18367.2734,0,0,0,0
18364.7191,0,0,0,0
18361.9331,0,0,0,0
18358.9555,0,0,0,0
18355.8345,0,0,0,0
18352.6262,0,0,0,0
18349.3935,0,0,0,0
18346.2045,0,0,0,0
18343.1315,0,0,0,0
18340.2487,0,0,0,0
18337.6309,0,0,0,0
18335.3508,0,0,0,0
18333.4776,0,0,0,0
18332.0742,0,0,0,0
18331.1959,0,0,0,0
18335.0995,0,0,0,0
18335.6631,0,0,0,0
18336.9708,0,0,0,0
18338.9754,0,0,0,0
18341.6114,0,0,0,0
18344.7966,0,0,0,0
18348.4347,0,0,0,0
18352.418,0,0,0,0
18356.6307,0,0,0,0
18360.9521,0,0,0,0
18365.2605,0,0,0,0
18369.4363,0,0,0,0
18373.366,0,0,0,0
18376.9449,0,0,0,0
18380.0807,0,0,0,0
18382.6957,0,0,0,0
18384.7294,0,0,0,0
18386.1397,0,0,0,0
18386.9044,0,0,0,0
18387.0215,0,0,0,0
18386.5093,0,0,0,0
18385.4054,0,0,0,0
18383.7652,0,0,0,0
18381.6606,0,0,0,0
18379.1773,0,0,0,0
18376.4118,0,0,0,0
18373.4683,0,0,0,0
18370.4558,0,0,0,0
18367.4839,0,0,0,0
18364.6596,0,0,0,0
18362.0838,0,0,0,0
18359.848,0,0,0,0
18358.0311,0,0,0,0
18356.6971,0,0,0,0
18355.8928,0,0,0,0
18355.6463,0,0,0,0
18355.9659,0,0,0,0
18356.8396,0,0,0,0
18358.2356,0,0,0,0
18360.1032,0,0,0,0
18362.374,0,0,0,0
18364.9642,0,0,0,0
18367.7771,0,0,0,0
18370.7061,0,0,0,0
18373.6382,0,0,0,0
18376.4571,0,0,0,0
18379.0475,0,0,0,0
18381.2984,0,0,0,0
18383.1068,0,0,0,0
18384.3811,0,0,0,0
18385.0444,0,0,0,0
18385.0367,0,0,0,0
18384.3176,0,0,0,0
18382.8675,0,0,0,0
18380.6887,0,0,0,0
18377.8058,0,0,0,0
18374.2653,0,0,0,0
18370.1346,0,0,0,0
18365.5004,0,0,0,0
18360.4664,0,0,0,0
18355.1506,0,0,0,0
18349.6822,0,0,0,0
18344.1978,0,0,0,0
18338.8379,0,0,0,0
18333.7428,0,0,0,0
18329.0486,0,0,0,0
18324.8835,0,0,0,0
18321.3639,0,0,0,0
18318.5915,0,0,0,0
18316.6499,0,0,0,0
18315.6024,0,0,0,0
18315.4903,0,0,0,0
18316.3312,0,0,0,0
18318.119,0,0,0,0
18320.8236,0,0,0,0
18324.3918,0,0,0,0
18328.7488,0,0,0,0
18333.8,0,0,0,0
18339.4338,0,0,0,0
18345.5243,0,0,0,0
18351.935,0,0,0,0
18358.5225,0,0,0,0
18365.1398,0,0,0,0
18371.6409,0,0,0,0
18377.884,0,0,0,0
18383.7357,0,0,0,0
18389.0739,0,0,0,0
18393.7912,0,0,0,0
18397.7973,0,0,0,0
18401.0209,0,0,0,0
18403.4118,0,0,0,0
18404.9411,0,0,0,0
18405.6018,0,0,0,0
18405.4087,0,0,0,0
18404.397,0,0,0,0
18402.6212,0,0,0,0
18400.1531,0,0,0,0
18397.0791,0,0,0,0
18393.4978,0,0,0,0
18389.5167,0,0,0,0
18385.2493,0,0,0,0
18380.8115,0,0,0,0
18376.3186,0,0,0,0
18371.8822,0,0,0,0
18367.6072,0,0,0,0
18363.5892,0,0,0,0
18359.9122,0,0,0,0
18356.647,0,0,0,0
18353.8496,0,0,0,0
18351.5606,0,0,0,0
18349.8044,0,0,0,0
18348.5897,0,0,0,0
18347.91,0,0,0,0
18347.7445,0,0,0,0
18348.0597,0,0,0,0
18348.8111,0,0,0,0
18349.945,0,0,0,0
18351.4012,0,0,0,0
18353.1147,0,0,0,0
18355.0185,0,0,0,0
18357.0458,0,0,0,0
18359.1319,0,0,0,0
18361.2164,0,0,0,0
18363.2451,0,0,0,0
18365.1709,0,0,0,0
18366.9552,0,0,0,0
18368.5687,0,0,0,0
18369.9914,0,0,0,0
18371.213,0,0,0,0
18372.232,0,0,0,0
18373.0551,0,0,0,0
18373.6967,0,0,0,0
18374.1769,0,0,0,0
18374.5202,0,0,0,0
18374.7545,0,0,0,0
18374.9087,0,0,0,0
18375.0115,0,0,0,0
18375.0897,0,0,0,0
18375.1667,0,0,0,0
18375.2615,0,0,0,0
18375.3874,0,0,0,0
18375.5513,0,0,0,0
18375.7533,0,0,0,0
18375.9867,0,0,0,0
18376.2376,0,0,0,0
18376.4862,0,0,0,0
18376.7068,0,0,0,0
18376.8693,0,0,0,0
18376.9401,0,0,0,0
18376.8838,0,0,0,0
18376.6644,0,0,0,0
18376.2472,0,0,0,0
18375.6,0,0,0,0
18374.695,0,0,0,0
18373.5099,0,0,0,0
18372.0294,0,0,0,0
18370.2457,0,0,0,0
18368.1598,0,0,0,0
18365.782,0,0,0,0
18363.1313,0,0,0,0
18360.2361,0,0,0,0
18357.1333,0,0,0,0
18353.8677,0,0,0,0
18350.4909,0,0,0,0
18347.06,0,0,0,0
18343.636,0,0,0,0
18340.2825,0,0,0,0
18337.0639,0,0,0,0
18334.0433,0,0,0,0
18331.2811,0,0,0,0
18328.8335,0,0,0,0
18326.7503,0,0,0,0
18325.0743,0,0,0,0
18323.8397,0,0,0,0
18323.0714,0,0,0,0
18322.7845,0,0,0,0
18322.9839,0,0,0,0
18323.6642,0,0,0,0
18324.8106,0,0,0,0
18326.3988,0,0,0,0
18328.3963,0,0,0,0
18330.7637,0,0,0,0
18333.4554,0,0,0,0
18336.4219,0,0,0,0
18339.6104,0,0,0,0
18342.9672,0,0,0,0
18346.4388,0,0,0,0
18349.9733,0,0,0,0
18353.5224,0,0,0,0
18357.0419,0,0,0,0
18360.4928,0,0,0,0
18363.8426,0,0,0,0
18367.065,0,0,0,0
18370.1409,0,0,0,0
18373.0577,0,0,0,0
18375.8095,0,0,0,0
18378.3961,0,0,0,0
18380.8228,0,0,0,0
18383.0987,0,0,0,0
18385.2364,0,0,0,0
18387.2502,0,0,0,0
18389.1551,0,0,0,0
18390.9659,0,0,0,0
18392.6952,0,0,0,0
18394.3532,0,0,0,0
18395.9464,0,0,0,0
18397.4768,0,0,0,0
18398.9414,0,0,0,0
18400.3322,0,0,0,0
18401.636,0,0,0,0
18402.8344,0,0,0,0
18403.9047,0,0,0,0
18404.8203,0,0,0,0
18405.5519,0,0,0,0
18406.0684,0,0,0,0
18406.3381,0,0,0,0
18406.3302,0,0,0,0
18406.0161,0,0,0,0
18405.3706,0,0,0,0
18404.3735,0,0,0,0
18403.0102,0,0,0,0
18401.2733,0,0,0,0
18399.1631,0,0,0,0
18396.688,0,0,0,0
18393.8651,0,0,0,0
18390.7198,0,0,0,0
18387.2859,0,0,0,0
18383.6046,0,0,0,0
18379.7241,0,0,0,0
18375.6979,0,0,0,0
18371.5839,0,0,0,0
18367.4429,0,0,0,0
18363.3365,0,0,0,0
18359.326,0,0,0,0
18355.4701,0,0,0,0
18351.8238,0,0,0,0
18348.4362,0,0,0,0
18345.3496,0,0,0,0
18342.5979,0,0,0,0
18340.206,0,0,0,0
18338.1888,0,0,0,0
18336.551,0,0,0,0
18335.2869,0,0,0,0
18334.3812,0,0,0,0
18333.8089,0,0,0,0
18333.5369,0,0,0,0
18333.5248,0,0,0,0
18333.7265,0,0,0,0
18334.092,0,0,0,0
18334.5692,0,0,0,0
18335.1055,0,0,0,0
18335.6501,0,0,0,0
18336.1554,0,0,0,0
18336.5794,0,0,0,0
18336.8867,0,0,0,0
18337.05,0,0,0,0
18337.0515,0,0,0,0
18336.8833,0,0,0,0
18336.5478,0,0,0,0
18336.0581,0,0,0,0
18335.4374,0,0,0,0
18334.7185,0,0,0,0
18333.9425,0,0,0,0
18333.158,0,0,0,0
18332.4189,0,0,0,0
18331.783,0,0,0,0
18331.3098,0,0,0,0
18293.9722,0,0,0,0
18294.305,0,0,0,0
18295.3852,0,0,0,0
18297.1929,0,0,0,0
18299.6942,0,0,0,0
18302.8423,0,0,0,0
18306.5785,0,0,0,0
18310.8342,0,0,0,0
18315.5327,0,0,0,0
18320.5915,0,0,0,0
18325.9241,0,0,0,0
18331.4429,0,0,0,0
18337.061,0,0,0,0
18342.6946,0,0,0,0
18348.265,0,0,0,0
18353.7002,0,0,0,0
18358.9368,0,0,0,0
18363.9209,0,0,0,0
18368.6088,0,0,0,0
18372.9682,0,0,0,0
18376.9773,0,0,0,0
18380.6254,0,0,0,0
18383.9118,0,0,0,0
18386.845,0,0,0,0
18389.4415,0,0,0,0
18391.7246,0,0,0,0
18393.7221,0,0,0,0
18395.4654,0,0,0,0
18396.9873,0,0,0,0
18398.3205,0,0,0,0
18399.496,0,0,0,0
18400.5411,0,0,0,0
18401.4792,0,0,0,0
18402.3279,0,0,0,0
18403.0987,0,0,0,0
18403.7966,0,0,0,0
18404.42,0,0,0,0
18404.9609,0,0,0,0
18405.4058,0,0,0,0
18405.7361,0,0,0,0
18405.9296,0,0,0,0
18405.9617,0,0,0,0
18405.8068,0,0,0,0
18405.4398,0,0,0,0
18404.838,0,0,0,0
18403.9821,0,0,0,0
18402.858,0,0,0,0
18401.4578,0,0,0,0
18399.7808,0,0,0,0
18397.8344,0,0,0,0
18395.6342,0,0,0,0
18393.2044,0,0,0,0
18390.5771,0,0,0,0
18387.792,0,0,0,0
18384.8952,0,0,0,0
18381.9378,0,0,0,0
18378.9748,0,0,0,0
18376.0627,0,0,0,0
18373.2581,0,0,0,0
18370.6154,0,0,0,0
18368.1848,0,0,0,0
18366.0104,0,0,0,0
18364.1285,0,0,0,0
18362.5656,0,0,0,0
18361.3376,0,0,0,0
18360.4485,0,0,0,0
18359.89,0,0,0,0
18359.641,0,0,0,0
18359.6685,0,0,0,0
18359.9278,0,0,0,0
18360.3638,0,0,0,0
18360.9127,0,0,0,0
18361.5041,0,0,0,0
18362.0629,0,0,0,0
18362.512,0,0,0,0
18362.775,0,0,0,0
18362.7792,0,0,0,0
18362.4577,0,0,0,0
18361.7527,0,0,0,0
18360.6175,0,0,0,0
18359.0191,0,0,0,0
18356.9391,0,0,0,0
18354.3761,0,0,0,0
18351.3456,0,0,0,0
18347.8809,0,0,0,0
18344.0322,0,0,0,0
18339.8663,0,0,0,0
18335.4649,0,0,0,0
18330.9223,0,0,0,0
18326.3436,0,0,0,0
18321.8413,0,0,0,0
18317.5324,0,0,0,0
18313.5345,0,0,0,0
18309.963,0,0,0,0
18306.9268,0,0,0,0
18304.5251,0,0,0,0
18302.8443,0,0,0,0
18301.9546,0,0,0,0
18358.5862,0,0,0,0
18358.9328,0,0,0,0
18359.9934,0,0,0,0
18361.7218,0,0,0,0
18364.0495,0,0,0,0
18366.8888,0,0,0,0
18370.1363,0,0,0,0
18373.6769,0,0,0,0
18377.3875,0,0,0,0
18381.1415,0,0,0,0
18384.8133,0,0,0,0
18388.2824,0,0,0,0
18391.4371,0,0,0,0
18394.1785,0,0,0,0
18396.4232,0,0,0,0
18398.1061,0,0,0,0
18399.1819,0,0,0,0
18399.6267,0,0,0,0
18399.438,0,0,0,0
18398.6346,0,0,0,0
18397.2556,0,0,0,0
18395.3587,0,0,0,0
18393.0177,0,0,0,0
18390.32,0,0,0,0
18387.3633,0,0,0,0
18384.2519,0,0,0,0
18381.093,0,0,0,0
18377.993,0,0,0,0
18375.0538,0,0,0,0
18372.3693,0,0,0,0
18370.0217,0,0,0,0
18368.0792,0,0,0,0
18366.5933,0,0,0,0
18365.5974,0,0,0,0
18365.1051,0,0,0,0
18365.11,0,0,0,0
18365.5858,0,0,0,0
18366.4874,0,0,0,0
18367.7517,0,0,0,0
18369.3005,0,0,0,0
18371.0423,0,0,0,0
18372.8758,0,0,0,0
18374.693,0,0,0,0
18376.383,0,0,0,0
18377.8353,0,0,0,0
18378.9439,0,0,0,0
18379.6107,0,0,0,0
18379.7488,0,0,0,0
18379.2856,0,0,0,0
18378.1654,0,0,0,0
18376.3516,0,0,0,0
18373.8279,0,0,0,0
18370.5997,0,0,0,0
18366.6939,0,0,0,0
18362.159,0,0,0,0
18357.0636,0,0,0,0
18351.4954,0,0,0,0
18345.5585,0,0,0,0
18339.3709,0,0,0,0
18333.0618,0,0,0,0
18326.7676,0,0,0,0
18320.6289,0,0,0,0
18314.7864,0,0,0,0
18309.3773,0,0,0,0
18304.5318,0,0,0,0
18300.3694,0,0,0,0
18296.996,0,0,0,0
18294.5011,0,0,0,0
18292.9554,0,0,0,0
18352.8271,0,0,0,0
18352.995,0,0,0,0
18353.3238,0,0,0,0
18353.7923,0,0,0,0
18354.3766,0,0,0,0
18355.0509,0,0,0,0
18355.7884,0,0,0,0
18356.5621,0,0,0,0
18357.3461,0,0,0,0
18358.1164,0,0,0,0
18358.8515,0,0,0,0
18359.5333,0,0,0,0
18360.1474,0,0,0,0
18360.6837,0,0,0,0
18361.1365,0,0,0,0
18361.5046,0,0,0,0
18361.7911,0,0,0,0
18362.0032,0,0,0,0
18362.1516,0,0,0,0
18362.2502,0,0,0,0
18362.3149,0,0,0,0
18362.3636,0,0,0,0
18362.4147,0,0,0,0
18362.4866,0,0,0,0
18362.5967,0,0,0,0
18362.7611,0,0,0,0
18362.9932,0,0,0,0
18363.3035,0,0,0,0
18363.6992,0,0,0,0
18364.1835,0,0,0,0
18364.7559,0,0,0,0
18365.4115,0,0,0,0
18366.1419,0,0,0,0
18366.9347,0,0,0,0
18367.7746,0,0,0,0
18368.6435,0,0,0,0
18369.5213,0,0,0,0
18370.3866,0,0,0,0
18371.2176,0,0,0,0
18371.9926,0,0,0,0
18372.6913,0,0,0,0
18373.295,0,0,0,0
18373.7877,0,0,0,0
18374.1568,0,0,0,0
18374.3929,0,0,0,0
18374.4911,0,0,0,0
18374.4504,0,0,0,0
18374.2743,0,0,0,0
18373.9704,0,0,0,0
18373.5501,0,0,0,0
18373.0286,0,0,0,0
18372.4237,0,0,0,0
18371.7559,0,0,0,0
18371.0468,0,0,0,0
18370.319,0,0,0,0
18369.595,0,0,0,0
18368.8963,0,0,0,0
18368.2426,0,0,0,0
18367.6511,0,0,0,0
18367.1358,0,0,0,0
18366.707,0,0,0,0
18366.3707,0,0,0,0
18366.1287,0,0,0,0
18365.9779,0,0,0,0
18365.9111,0,0,0,0
18365.9166,0,0,0,0
18365.979,0,0,0,0
18366.0796,0,0,0,0
18366.197,0,0,0,0
18366.3081,0,0,0,0
18366.3887,0,0,0,0
18366.4147,0,0,0,0
18366.3627,0,0,0,0
18366.2113,0,0,0,0
18365.9417,0,0,0,0
18365.5387,0,0,0,0
18364.9912,0,0,0,0
18364.2928,0,0,0,0
18363.4425,0,0,0,0
18362.4442,0,0,0,0
18361.3078,0,0,0,0
18360.048,0,0,0,0
18358.6848,0,0,0,0
18357.2424,0,0,0,0
18355.749,0,0,0,0
18354.2357,0,0,0,0
18352.736,0,0,0,0
18351.2841,0,0,0,0
18349.9147,0,0,0,0
18348.6614,0,0,0,0
18347.5557,0,0,0,0
18346.6263,0,0,0,0
18345.8982,0,0,0,0
18345.3914,0,0,0,0
18345.121,0,0,0,0
18304.7024,0,0,0,0
18305.2506,0,0,0,0
18306.632,0,0,0,0
18308.7924,0,0,0,0
18311.6653,0,0,0,0
18315.1738,0,0,0,0
18319.2319,0,0,0,0
18323.747,0,0,0,0
18328.6216,0,0,0,0
18333.7556,0,0,0,0
18339.0485,0,0,0,0
18344.4013,0,0,0,0
18349.7186,0,0,0,0
18354.9107,0,0,0,0
18359.8949,0,0,0,0
18364.5977,0,0,0,0
18368.9555,0,0,0,0
18372.9158,0,0,0,0
18376.4382,0,0,0,0
18379.4948,0,0,0,0
18382.0702,0,0,0,0
18384.1613,0,0,0,0
18385.7773,0,0,0,0
18386.9383,0,0,0,0
18387.675,0,0,0,0
18388.0269,0,0,0,0
18388.041,0,0,0,0
18387.7702,0,0,0,0
18387.2716,0,0,0,0
18386.6046,0,0,0,0
18385.8289,0,0,0,0
18385.0029,0,0,0,0
18384.1814,0,0,0,0
18383.4148,0,0,0,0
18382.7465,0,0,0,0
18382.2124,0,0,0,0
18381.8397,0,0,0,0
18381.6458,0,0,0,0
18381.6379,0,0,0,0
18381.813,0,0,0,0
18382.158,0,0,0,0
18382.6499,0,0,0,0
18383.2568,0,0,0,0
18383.9389,0,0,0,0
18384.6498,0,0,0,0
18385.3377,0,0,0,0
18385.9478,0,0,0,0
18386.4234,0,0,0,0
18386.7084,0,0,0,0
18386.7485,0,0,0,0
18386.4941,0,0,0,0
18385.9013,0,0,0,0
18384.9336,0,0,0,0
18383.5639,0,0,0,0
18381.7751,0,0,0,0
18379.5614,0,0,0,0
18376.9287,0,0,0,0
18373.8951,0,0,0,0
18370.4903,0,0,0,0
18366.7559,0,0,0,0
18362.7439,0,0,0,0
18358.516,0,0,0,0
18354.1419,0,0,0,0
18349.6979,0,0,0,0
18345.2649,0,0,0,0
18340.9262,0,0,0,0
18336.7655,0,0,0,0
18332.8647,0,0,0,0
18329.3015,0,0,0,0
18326.1476,0,0,0,0
18323.4669,0,0,0,0
18321.3133,0,0,0,0
18319.7296,0,0,0,0
18318.7463,0,0,0,0
18230.8853,0,0,0,0
18231.434,0,0,0,0
18233.6424,0,0,0,0
18237.5107,0,0,0,0
18243.0051,0,0,0,0
18250.0574,0,0,0,0
18258.5661,0,0,0,0
18268.3981,0,0,0,0
18279.3912,0,0,0,0
18291.3577,0,0,0,0
18304.0885,0,0,0,0
18317.3582,0,0,0,0
18330.9301,0,0,0,0
18344.5622,0,0,0,0
18358.0128,0,0,0,0
18371.0464,0,0,0,0
18383.4393,0,0,0,0
18394.9852,0,0,0,0
18405.4999,0,0,0,0
18414.8252,0,0,0,0
18422.8333,0,0,0,0
18429.4286,0,0,0,0
18434.5499,0,0,0,0
18438.1716,0,0,0,0
18440.3027,0,0,0,0
18440.9868,0,0,0,0
18440.2995,0,0,0,0
18438.3457,0,0,0,0
18435.2564,0,0,0,0
18431.1842,0,0,0,0
18426.2989,0,0,0,0
18420.7822,0,0,0,0
18414.8229,0,0,0,0
18408.611,0,0,0,0
18402.3331,0,0,0,0
18396.1669,0,0,0,0
18390.2769,0,0,0,0
18384.8104,0,0,0,0
18379.8936,0,0,0,0
18375.6292,0,0,0,0
18372.0941,0,0,0,0
18369.3383,0,0,0,0
18367.3845,0,0,0,0
18366.2283,0,0,0,0
18365.8398,0,0,0,0
18366.1649,0,0,0,0
18367.1282,0,0,0,0
18368.6363,0,0,0,0
18370.5807,0,0,0,0
18372.8425,0,0,0,0
18375.2955,0,0,0,0
18377.8116,0,0,0,0
18380.2636,0,0,0,0
18382.5303,0,0,0,0
18384.4992,0,0,0,0
18386.0705,0,0,0,0
18387.1596,0,0,0,0
18387.6992,0,0,0,0
18387.6413,0,0,0,0
18386.958,0,0,0,0
18385.6419,0,0,0,0
18383.7058,0,0,0,0
18381.182,0,0,0,0
18378.1209,0,0,0,0
18374.5886,0,0,0,0
18370.6653,0,0,0,0
18366.4417,0,0,0,0
18362.017,0,0,0,0
18357.4949,0,0,0,0
18352.981,0,0,0,0
18348.5795,0,0,0,0
18344.3901,0,0,0,0
18340.5054,0,0,0,0
18337.0084,0,0,0,0
18333.9705,0,0,0,0
18331.4495,0,0,0,0
18329.4886,0,0,0,0
18328.1158,0,0,0,0
18327.3433,0,0,0,0
18355.9666,0,0,0,0
18356.0344,0,0,0,0
18356.1663,0,0,0,0
18356.3456,0,0,0,0
18356.5559,0,0,0,0
18356.7814,0,0,0,0
18357.0082,0,0,0,0
18357.2242,0,0,0,0
18357.4205,0,0,0,0
18357.5908,0,0,0,0
18357.7328,0,0,0,0
18357.8473,0,0,0,0
18357.9389,0,0,0,0
18358.0154,0,0,0,0
18358.0878,0,0,0,0
18358.1696,0,0,0,0
18358.2763,0,0,0,0
18358.4247,0,0,0,0
18358.6321,0,0,0,0
18358.9158,0,0,0,0
18359.2916,0,0,0,0
18359.7738,0,0,0,0
18360.3739,0,0,0,0
18361.0999,0,0,0,0
18361.9562,0,0,0,0
18362.9427,0,0,0,0
18364.0544,0,0,0,0
18365.2819,0,0,0,0
18366.6108,0,0,0,0
18368.0221,0,0,0,0
18369.4928,0,0,0,0
18370.9961,0,0,0,0
18372.5023,0,0,0,0
18373.9798,0,0,0,0
18375.3956,0,0,0,0
18376.7166,0,0,0,0
18377.9104,0,0,0,0
18378.9467,0,0,0,0
18379.7981,0,0,0,0
18380.4407,0,0,0,0
18380.8555,0,0,0,0
18381.0288,0,0,0,0
18380.9529,0,0,0,0
18380.626,0,0,0,0
18380.053,0,0,0,0
18379.2452,0,0,0,0
18378.2198,0,0,0,0
18376.9998,0,0,0,0
18375.6132,0,0,0,0
18374.0923,0,0,0,0
18372.4727,0,0,0,0
18370.7922,0,0,0,0
18369.0895,0,0,0,0
18367.4034,0,0,0,0
18365.7713,0,0,0,0
18364.2281,0,0,0,0
18362.8052,0,0,0,0
18361.5293,0,0,0,0
18360.4218,0,0,0,0
18359.4981,0,0,0,0
18358.7669,0,0,0,0
18358.2305,0,0,0,0
18357.884,0,0,0,0
18357.7163,0,0,0,0
18357.71,0,0,0,0
18357.8422,0,0,0,0
18358.0854,0,0,0,0
18358.4084,0,0,0,0
18358.7776,0,0,0,0
18359.1579,0,0,0,0
18359.5144,0,0,0,0
18359.8134,0,0,0,0
18360.0236,0,0,0,0
18360.1177,0,0,0,0
18360.073,0,0,0,0
18359.8727,0,0,0,0
18359.5062,0,0,0,0
18358.9701,0,0,0,0
18358.2683,0,0,0,0
18357.4118,0,0,0,0
18356.4188,0,0,0,0
18355.3143,0,0,0,0
18354.129,0,0,0,0
18352.8988,0,0,0,0
18351.6636,0,0,0,0
18350.4659,0,0,0,0
18349.3498,0,0,0,0
18348.3589,0,0,0,0
18347.5358,0,0,0,0
18346.9197,0,0,0,0
18346.5459,0,0,0,0
18346.4437,0,0,0,0
18346.6361,0,0,0,0
18347.1384,0,0,0,0
18347.9575,0,0,0,0
18349.0919,0,0,0,0
18350.5312,0,0,0,0
18352.2563,0,0,0,0
18354.2395,0,0,0,0
18356.446,0,0,0,0
18358.8336,0,0,0,0
18361.355,0,0,0,0
18363.9582,0,0,0,0
18366.5884,0,0,0,0
18369.1895,0,0,0,0
18371.7056,0,0,0,0
18374.0829,0,0,0,0
18376.2708,0,0,0,0
18378.2237,0,0,0,0
18379.9025,0,0,0,0
18381.2753,0,0,0,0
18382.3186,0,0,0,0
18383.0179,0,0,0,0
18383.3684,0,0,0,0
18383.3744,0,0,0,0
18383.0501,0,0,0,0
18382.4183,0,0,0,0
18381.51,0,0,0,0
18380.3636,0,0,0,0
18379.0233,0,0,0,0
18377.538,0,0,0,0
18375.9597,0,0,0,0
18374.3416,0,0,0,0
18372.7368,0,0,0,0
18371.1966,0,0,0,0
18369.7687,0,0,0,0
18368.4956,0,0,0,0
18367.4135,0,0,0,0
18366.5514,0,0,0,0
18365.9295,0,0,0,0
18365.5592,0,0,0,0
18365.4424,0,0,0,0
18365.5716,0,0,0,0
18365.93,0,0,0,0
18366.4922,0,0,0,0
18367.225,0,0,0,0
18368.0884,0,0,0,0
18369.0368,0,0,0,0
18370.0206,0,0,0,0
18370.9878,0,0,0,0
18371.8856,0,0,0,0
18372.6623,0,0,0,0
18373.2689,0,0,0,0
18373.6605,0,0,0,0
18373.7984,0,0,0,0
18373.6509,0,0,0,0
18373.1946,0,0,0,0
18372.4155,0,0,0,0
18371.3094,0,0,0,0
18369.8824,0,0,0,0
18368.1507,0,0,0,0
18366.1407,0,0,0,0
18363.8879,0,0,0,0
18361.4365,0,0,0,0
18358.8383,0,0,0,0
18356.1507,0,0,0,0
18353.4362,0,0,0,0
18350.7599,0,0,0,0
18348.1879,0,0,0,0
18345.7858,0,0,0,0
18343.6165,0,0,0,0
18341.7389,0,0,0,0
18340.2056,0,0,0,0
18339.062,0,0,0,0
18338.3449,0,0,0,0
18353.5557,0,0,0,0
18353.7133,0,0,0,0
18354.0508,0,0,0,0
18354.5653,0,0,0,0
18355.2495,0,0,0,0
