32766,2967,742,65,60,
32766,2967,742,65,60,
32766,2967,742,65,60,
32766,2967,742,65,60,
32766,2972,745,77,55,
32766,2961,756,68,66,
32766,2969,759,53,63,
32766,2979,748,58,65,
32766,2983,737,66,66,
32766,2973,744,71,67,
32766,2978,763,62,52,
32766,2965,740,72,54,
32766,2978,753,64,55,
32766,2978,743,70,61,
32766,2989,750,53,67,
32766,2972,760,72,75,
32766,2986,750,70,55,
32766,2967,755,65,55,
32766,2972,744,55,64,
32766,2978,752,57,59,
32766,2972,751,67,43,
32766,2967,733,49,54,
32766,2965,749,63,66,
32766,2969,745,59,47,
32766,2963,745,60,63,
32766,2967,743,42,67,
32766,2969,751,68,67,
32766,2956,756,57,59,
32766,2985,739,64,64,
32766,2962,740,53,60,
32766,2962,740,53,60,
127,11,2,0,0,
32766,2984,743,64,68,
32766,2963,757,72,47,
32766,2974,734,75,62,
32766,2976,749,51,62,
32766,2968,741,59,60,
32766,2995,768,36,53,
32766,2987,756,78,57,
32766,2952,725,60,54,
32766,2975,749,55,48,
32766,2962,745,56,49,
32766,2967,757,39,50,
32766,2982,752,64,57,
32766,2977,742,59,52,
32766,2958,758,67,61,
32766,2958,758,67,61,
127,11,2,0,0,
32766,2965,754,58,58,
32766,2971,742,57,77,
32766,2976,734,54,50,
32766,2986,738,60,62,
32766,2962,752,75,57,
32766,2978,766,71,70,
32766,2964,741,64,69,
32766,2959,759,66,50,
32766,2969,743,60,66,
32766,2979,748,55,52,
32766,2980,737,71,56,
32766,2979,757,48,48,
32766,2982,754,67,72,
32766,2954,740,67,58,
32766,2954,740,67,58,
127,11,2,0,0,
32766,2965,750,62,61,
32766,2972,749,54,62,
32766,2970,742,66,65,
32766,2971,741,50,68,
32766,2965,756,64,48,
32766,2970,744,51,72,
32766,2960,759,65,59,
32766,2970,754,56,64,
32766,2964,745,52,64,
32766,2965,751,49,69,
32766,2955,737,64,75,
32766,2984,741,72,57,
32766,2984,741,72,57,
127,11,2,0,0,
127,11,2,0,0,
127,11,2,0,0,
32766,2974,745,68,63,
32766,2974,745,74,79,
32766,2965,747,65,72,
32766,2974,735,65,51,
32766,2970,743,60,61,
32766,2982,743,68,58,
32766,2979,734,53,63,
32766,2972,746,74,64,
32766,2968,739,51,54,
32766,2976,742,59,64,
32766,2971,754,53,73,
32766,2971,742,60,71,
32766,2971,744,61,74,
32766,2971,750,56,57,
32766,2960,752,63,73,
32766,2960,752,63,73,
127,11,2,0,0,
32766,2957,740,71,65,
32766,2957,743,67,64,
32766,2951,754,62,63,
32766,2969,746,56,56,
32766,2965,751,63,60,
32766,2959,750,54,64,
32766,2956,751,50,74,
32766,2961,747,60,49,
32766,2958,745,59,62,
32766,2957,735,67,62,
32766,2970,739,62,63,
32766,2954,740,55,67,
32766,2967,751,70,69,
32766,2967,751,70,69,
127,11,2,0,0,
32766,2953,735,45,39,
32766,2974,759,47,73,
32766,2952,731,53,53,
32766,2945,748,75,53,
32766,2948,754,71,57,
32766,2969,741,60,68,
32766,2950,745,62,66,
32766,2955,737,49,48,
32766,2960,750,57,74,
32766,2961,740,62,74,
32766,2974,736,62,64,
32766,2958,749,64,72,
32766,2973,742,61,68,
32766,2973,742,61,68,
127,11,2,0,0,
32766,2955,745,68,65,
32766,2970,746,55,69,
32766,2960,735,57,69,
32766,2968,739,67,54,
32766,2963,751,55,57,
32766,2974,742,58,53,
32766,2967,743,72,51,
32766,2964,740,63,66,
32766,2957,739,61,58,
32766,2949,738,56,71,
32766,2956,740,54,58,
32766,2951,741,72,52,
32766,2964,753,70,69,
32766,2953,739,62,66,
32766,2953,739,62,66,
127,11,2,0,0,
127,11,2,0,0,
32766,2961,744,73,67,
32766,2953,727,66,72,
32766,2964,738,64,66,
32766,2962,749,55,76,
32766,2976,742,58,74,
32766,2957,729,65,61,
32766,2974,743,71,64,
32766,2959,744,59,58,
32766,2949,747,50,60,
32766,2965,734,60,77,
32766,2963,749,53,61,
32766,2954,760,56,63,
32766,2949,737,68,55,
32766,2959,735,65,62,
32766,2956,748,73,56,
32766,2956,748,73,56,
127,11,2,0,0,
32766,2950,742,56,80,
32766,2958,743,60,51,
32766,2959,745,63,66,
32766,2963,740,67,66,
32766,2953,747,61,69,
32766,2946,730,73,60,
32766,2958,724,60,65,
32766,2965,751,65,57,
32766,2947,744,65,60,
32766,2961,746,47,73,
32766,2954,743,58,61,
32766,2954,743,58,61,
127,11,2,0,0,
127,11,2,0,0,
32766,2959,753,63,64,
32766,2968,742,47,74,
32766,2959,755,67,52,
32766,2967,737,47,68,
32766,2963,747,60,46,
32766,2952,743,79,56,
32766,2955,733,62,72,
32766,2954,748,62,69,
32766,2966,736,65,64,
32766,2965,737,68,49,
32766,2957,737,55,49,
32766,2957,738,71,60,
32766,2954,739,55,74,
32766,2957,762,72,63,
32766,2968,743,61,68,
32766,2968,743,61,68,
127,11,2,0,0,
32766,2956,750,66,70,
32766,2992,742,61,69,
32766,2970,755,59,71,
32766,2979,744,62,52,
32766,2975,744,58,68,
32766,2961,735,57,50,
32766,2969,743,69,60,
32766,2967,756,66,48,
32766,2955,744,58,69,
32766,2959,737,62,47,
32766,2954,745,61,66,
32766,2968,737,57,54,
32766,2960,745,54,50,
32766,2960,745,54,50,
127,11,2,0,0,
32766,2965,738,59,58,
32766,2957,747,54,61,
32766,2972,763,58,63,
32766,2951,738,42,59,
32766,2952,739,61,57,
32766,2958,755,67,56,
32766,2943,721,69,76,
32766,2953,733,57,74,
32766,2962,743,53,64,
32766,2968,739,59,70,
32766,2953,739,56,57,
32766,2953,735,69,78,
32766,2954,761,68,48,
32766,2957,755,71,71,
32766,2957,755,71,71,
127,11,2,0,0,
32766,2947,738,60,45,
32766,2964,762,51,59,
32766,2968,732,56,72,
32766,2962,738,72,47,
32766,2959,754,62,39,
32766,2960,737,42,52,
32766,2969,759,59,57,
32766,2965,763,74,61,
32766,2986,760,53,46,
32766,2986,764,57,57,
32766,2984,748,68,74,
32766,2999,765,47,55,
32766,3013,751,56,52,
32766,3044,737,63,61,
32766,3044,737,63,61,
127,11,2,0,0,
32766,3025,746,67,48,
32766,3049,764,56,67,
32766,3049,780,79,67,
32766,3051,760,72,63,
32766,3070,774,67,67,
32766,3075,761,70,67,
32766,3088,745,83,73,
32766,3078,773,53,72,
32766,3102,776,50,57,
32766,3093,781,71,65,
32766,3100,756,48,67,
32766,3105,773,65,65,
32766,3113,771,79,47,
32766,3113,774,55,65,
32766,3090,766,63,70,
32766,3090,766,63,70,
127,12,3,0,0,
32766,3080,769,65,61,
32766,3097,792,70,54,
32766,3106,770,43,55,
32766,3090,789,44,65,
32766,3090,766,60,68,
32766,3101,781,65,52,
32766,3090,769,57,69,
32766,3084,773,80,60,
32766,3081,773,58,67,
32766,3091,763,58,67,
32766,3073,782,62,65,
32766,3078,778,61,61,
32766,3098,772,43,68,
32766,3081,778,63,45,
32766,3081,778,63,45,
127,12,3,0,0,
32766,3071,764,71,48,
32766,3076,775,50,70,
32766,3072,760,52,60,
32766,3103,760,53,57,
32766,3069,747,41,58,
32766,3080,775,58,57,
32766,3076,748,59,44,
32766,3063,774,59,65,
32766,3076,760,64,54,
32766,3070,763,72,65,
32766,3080,768,58,66,
32766,3070,765,65,73,
32766,3075,758,58,67,
32766,3075,758,58,67,
127,12,3,0,0,
32766,3068,760,66,70,
32766,3064,756,56,57,
32766,3059,751,65,81,
32766,3081,777,53,63,
32766,3082,769,46,72,
32766,3066,773,58,51,
32766,3075,767,66,59,
32766,3075,787,68,65,
32766,3073,781,48,75,
32766,3072,770,68,50,
32766,3076,781,65,65,
32766,3067,770,55,71,
32766,3080,779,70,64,
32766,3059,770,71,60,
32766,3059,770,71,60,
127,12,3,0,0,
32766,3077,769,58,52,
32766,3085,772,65,53,
32766,3086,781,71,58,
32766,3091,774,71,72,
32766,3100,768,65,59,
32766,3086,782,64,67,
32766,3094,767,70,51,
32766,3097,780,71,50,
32766,3083,786,59,59,
32766,3078,783,61,64,
32766,3070,792,54,67,
32766,3068,789,48,58,
32766,3074,794,64,71,
32766,3065,787,64,62,
32766,3065,787,64,62,
127,11,3,0,0,
32766,3074,791,56,63,
32766,3072,793,57,44,
32766,3052,789,68,76,
32766,3053,782,67,59,
32766,3042,794,66,74,
32766,3055,794,46,57,
32766,3065,782,62,65,
32766,3058,798,68,50,
32766,3056,789,63,54,
32766,3037,785,55,67,
32766,3067,780,54,78,
32766,3052,771,61,54,
32766,3045,773,65,43,
32766,3056,784,63,58,
32766,3056,784,63,58,
127,11,3,0,0,
32766,3049,794,45,76,
32766,3049,778,48,68,
32766,3070,776,80,86,
32766,3058,809,70,67,
32766,3049,802,48,76,
32766,3062,800,70,70,
32766,3054,786,56,59,
32766,3070,793,70,55,
32766,3065,787,58,64,
32766,3060,774,49,76,
32766,3066,792,61,62,
32766,3077,807,68,83,
32766,3064,799,63,79,
32766,3055,788,69,67,
32766,3055,788,69,67,
127,11,3,0,0,
32766,3055,785,56,58,
32766,3069,782,56,65,
32766,3057,786,66,59,
32766,3044,774,78,66,
32766,3069,783,58,66,
32766,3065,783,60,64,
32766,3053,793,70,68,
32766,3080,788,66,70,
32766,3079,788,62,63,
32766,3070,788,49,61,
32766,3073,787,58,52,
32766,3076,796,61,64,
32766,3074,781,63,65,
32766,3086,790,51,57,
32766,3074,797,54,68,
32766,3074,797,54,68,
127,11,3,0,0,
32766,3077,798,80,59,
32766,3078,780,64,73,
32766,3071,791,69,56,
32766,3083,789,53,69,
32766,3078,791,51,70,
32766,3086,788,75,61,
32766,3078,787,63,59,
32766,3072,790,55,63,
32766,3086,801,63,52,
32766,3083,787,58,72,
32766,3087,787,60,71,
32766,3087,787,60,71,
127,12,3,0,0,
127,12,3,0,0,
127,12,3,0,0,
32766,3084,791,67,63,
32766,3102,802,66,86,
32766,3091,801,69,64,
32766,3089,797,67,53,
32766,3094,784,49,61,
32766,3100,784,55,61,
32766,3094,782,81,69,
32766,3103,777,68,65,
32766,3090,786,69,60,
32766,3092,805,62,51,
32766,3100,784,77,61,
32766,3096,803,69,61,
32766,3096,791,63,64,
32766,3096,791,63,64,
127,12,3,0,0,
32766,3090,794,65,61,
32766,3104,812,68,64,
32766,3088,790,69,82,
32766,3098,798,64,61,
32766,3097,798,74,64,
32766,3090,780,70,71,
32766,3112,783,57,57,
32766,3102,793,72,59,
32766,3100,810,69,66,
32766,3112,790,63,78,
32766,3088,798,58,61,
32766,3110,786,58,68,
32766,3103,794,67,68,
32766,3114,805,66,47,
32766,3119,786,61,61,
32766,3119,786,61,61,
127,12,3,0,0,
32766,3116,796,55,49,
32766,3099,794,75,68,
32766,3101,795,44,77,
32766,3088,793,78,63,
32766,3107,791,55,61,
32766,3092,810,61,61,
32766,3120,810,69,60,
32766,3100,805,67,65,
32766,3106,794,60,68,
32766,3104,795,60,56,
32766,3095,787,64,68,
32766,3111,791,62,74,
32766,3114,802,72,69,
32766,3102,786,55,53,
32766,3116,798,70,56,
32766,3116,798,70,56,
127,12,3,0,0,
32766,3119,786,48,62,
32766,3104,806,67,70,
32766,3116,790,57,75,
32766,3121,795,64,70,
32766,3127,799,45,62,
32766,3127,795,61,60,
32766,3125,819,71,62,
32766,3125,793,64,58,
32766,3126,801,82,70,
32766,3110,812,60,65,
32766,3112,809,50,60,
32766,3120,792,66,61,
32766,3111,810,55,68,
32766,3131,807,71,51,
32766,3131,807,71,51,
127,12,3,0,0,
32766,3140,798,70,44,
32766,3125,812,55,64,
32766,3122,808,75,44,
32766,3136,798,54,55,
32766,3137,810,66,71,
32766,3141,795,53,59,
32766,3132,809,67,66,
32766,3128,794,63,60,
32766,3119,801,51,77,
32766,3120,795,64,73,
32766,3130,795,56,65,
32766,3119,790,77,60,
32766,3120,799,63,69,
32766,3120,799,63,69,
127,12,3,0,0,
32766,3124,796,68,67,
32766,3140,806,62,62,
32766,3130,806,52,58,
32766,3135,812,67,63,
32766,3134,800,58,73,
32766,3139,795,62,64,
32766,3143,792,67,64,
32766,3139,812,52,71,
32766,3142,799,54,63,
32766,3149,800,65,72,
32766,3137,801,57,63,
32766,3140,800,59,58,
32766,3149,790,71,53,
32766,3149,790,71,53,
127,12,3,0,0,
32766,3156,800,54,81,
32766,3146,791,52,83,
32766,3150,807,67,71,
32766,3154,787,52,50,
32766,3132,797,63,65,
32766,3151,802,71,73,
32766,3139,797,72,75,
32766,3141,803,63,54,
32766,3138,795,55,62,
32766,3146,794,75,71,
32766,3131,802,70,60,
32766,3149,804,59,63,
32766,3141,787,67,61,
32766,3154,802,55,56,
32766,3154,802,55,56,
127,12,3,0,0,
32766,3147,797,59,67,
32766,3129,805,54,64,
32766,3151,799,61,65,
32766,3147,799,64,63,
32766,3151,807,55,64,
32766,3148,785,68,69,
